,차종,전장(mm),전폭(㎜),전고(㎜),축거(㎜)
2,쉐보레 트랙스::LS 디럭스,"4,245","1,775","1,670","2,555"
3,쉐보레 트랙스::LT,"4,245","1,775","1,670","2,555"
4,쉐보레 트랙스::LT 레더 패키지,"4,245","1,775","1,670","2,555"
5,쉐보레 트랙스::LTZ,"4,245","1,775","1,670","2,555"
1,BMW i3::LUX,"3,999","1,775","1,578","2,570"
2,BMW i3::SOL,"3,999","1,775","1,578","2,570"
3,BMW i3::VIS,"3,999","1,775","1,578","2,570"
1,푸조 3008::1.6 e-HDi Active,"4,365","1,835","1,640","2,615"
2,푸조 3008::1.6 e-HDi MILLET EDITION,"4,365","1,835","1,640","2,615"
3,푸조 3008::2.0 HDi Allure,"4,365","1,835","1,640","2,615"
1,푸조 508::1.6 e-HDi Active,"4,790","1,850","1,460","2,815"
2,푸조 508::1.6 e-HDi Lux Pack,"4,790","1,850","1,460","2,815"
3,푸조 508::2.0 HDi Allure,"4,790","1,850","1,460","2,815"
1,푸조 508::1.6 e-HDi SW Active,"4,810","1,850","1,490","2,815"
2,푸조 508::2.0 HDi SW Allure,"4,810","1,850","1,490","2,815"
1,쉐보레 캡티바::LS,"4,670","1,850","1,725","2,705"
2,쉐보레 캡티바::LS 프리미엄,"4,670","1,850","1,755","2,705"
3,쉐보레 캡티바::LT,"4,670","1,850","1,755","2,705"
4,쉐보레 캡티바::LT 프리미엄,"4,670","1,850","1,755","2,705"
5,쉐보레 캡티바::어드벤처 패키지,"4,670","1,850","1,755","2,705"
6,쉐보레 캡티바::시티 패키지,"4,670","1,850","1,755","2,705"
1,쉐보레 캡티바::LT,"4,670","1,850","1,755","2,705"
2,쉐보레 캡티바::LT 프리미엄,"4,670","1,850","1,755","2,705"
3,쉐보레 캡티바::시티 패키지,"4,670","1,850","1,755","2,705"
4,쉐보레 캡티바::어드벤처 패키지,"4,670","1,850","1,755","2,705"
5,쉐보레 캡티바::LTZ,"4,670","1,850","1,755","2,705"
1,랜드로버 Freelander2::2.2 SD4 HSE,"4,500","2,005","1,740","2,660"
2,랜드로버 Freelander2::2.0 SI4 HSE,"4,500","2,005","1,740","2,660"
1,랜드로버 Range Rover Evoque::2.2 SD4 PURE,"4,355","1,965","1,635","2,660"
2,랜드로버 Range Rover Evoque::2.2 SD4 PRESTIGE,"4,355","1,965","1,635","2,660"
3,랜드로버 Range Rover Evoque::2.2 SD4 DYNAMIC,"4,365","1,965","1,635","2,660"
4,랜드로버 Range Rover Evoque::2.0 Si4 PRESTIGE,"4,355","1,965","1,635","2,660"
1,랜드로버 Range Rover Evoque::2.0 Si4 DYNAMIC,"4,365","1,965","1,605","2,660"
1,랜드로버 Discovery::3.0 SDV6 SE,"4,835","1,970","2,095","2,885"
2,랜드로버 Discovery::3.0 SDV6 HSE,"4,835","1,970","2,095","2,885"
1,랜드로버 Ranger Rover Sport::3.0 SDV6 HSE,"4,850","1,985","1,780","2,925"
2,랜드로버 Ranger Rover Sport::3.0 SDV6 HSE DYNAMIC,"4,850","1,985","1,780","2,925"
3,랜드로버 Ranger Rover Sport::3.0 SDV6 AB DYNAMIC,"4,850","1,985","1,780","2,925"
4,랜드로버 Ranger Rover Sport::3.0 SC HSE DYNAMIC,"4,850","1,985","1,780","2,925"
1,랜드로버 Range Rover::3.0 TDV6 Vogue SE,"4,999","2,073","1,835","2,922"
2,랜드로버 Range Rover::4.4 SDV8 Vogue SE,"4,999","2,073","1,835","2,922"
3,랜드로버 Range Rover::4.4 SDV8 Vogue SE LWB,"5,199","1,983","1,840","3,120"
4,랜드로버 Range Rover::4.4 SDV8 Autobio-graphy,"4,999","2,073","1,835","2,922"
5,랜드로버 Range Rover::4.4 SDV8 Autobio-graphy LWB,"5,199","1,983","1,840","3,120"
6,랜드로버 Range Rover::5.0 V8 Super-charged Vogue SE,"4,999","2,073","1,835","2,922"
7,랜드로버 Range Rover::5.0 V8 Super-charged Autobio-graphy,"4,999","2,073","1,835","2,922"
8,랜드로버 Range Rover::5.0 V8 Super-charged Autobio-graphy LWB Black,"5,199","1,983","1,840","3,120"
1,재규어 XK::XKR,"4,784","1,892","1,322","2,752"
2,재규어 XK::XKR-S,"4,794","1,892","1,312","2,752"
1,토요타 86::2.0,"4,240","1,775","1,425","2,570"
2,토요타 86::2.0,"4,240","1,775","1,425","2,570"
1,재규어 XK::XKR,"4,784","1,892","1,330","2,752"
2,재규어 XK::XKR-S,"4,794","1,892","1,330","2,752"
1,재규어 XJ::2.0P Luxury SWB,"5,127","1,899","1,456","3,032"
2,재규어 XJ::3.0D Premium Luxury SWB,"5,127","1,899","1,456","3,032"
3,재규어 XJ::3.0D Premium Luxury LWB,"5,252","1,899","1,456","3,157"
4,재규어 XJ::3.0SC Premium Luxury SWB,"5,127","1,899","1,456","3,032"
5,재규어 XJ::3.0SC Premium Luxury LWB,"5,252","1,899","1,456","3,157"
6,재규어 XJ::3.0SC AWD Premium Luxury LWB,"5,252","1,899","1,456","3,157"
7,재규어 XJ::3.0SC AWD Portfolio LWB,"5,252","1,899","1,456","3,157"
8,재규어 XJ::5.0SC Supersport LWB,"5,252","1,899","1,456","3,157"
1,재규어 XJ::5.0 SC R,"5,122","1,899","1,456","3,032"
1,재규어 XF::2.0P Luxury,"4,961","1,877","1,460","2,909"
2,재규어 XF::2.0P Premium,"4,961","1,877","1,460","2,909"
3,재규어 XF::2.2D Luxury,"4,961","1,877","1,460","2,909"
4,재규어 XF::2.2D Premium,"4,961","1,877","1,460","2,909"
5,재규어 XF::3.0D Luxury,"4,961","1,877","1,460","2,909"
6,재규어 XF::3.0D Premium,"4,961","1,877","1,460","2,909"
7,재규어 XF::3.0SC AWD Premium,"4,961","1,877","1,460","2,909"
1,재규어 XF::XFR,"4,961","1,877","1,460","2,909"
2,재규어 XF::XFR-S,"4,961","1,877","1,460","2,909"
1,재규어 F-Type::F-TYPE,"4,470","1,923","1,309","2,622"
2,재규어 F-Type::F-TYPE S,"4,470","1,923","1,309","2,622"
3,재규어 F-Type::F-TYPE R,"4,470","1,923","1,321","2,622"
1,재규어 F-Type::F-TYPE,"4,470","1,923","1,308","2,622"
2,재규어 F-Type::F-TYPE S,"4,470","1,923","1,308","2,622"
3,재규어 F-Type::F-TYPE V8 S,"4,470","1,923","1,319","2,622"
1,마세라티 GranCabrio::GranCabrio,"4,880","1,915","1,355","2,945"
2,마세라티 GranCabrio::GranCabrio Sport,"4,880","1,915","1,355","2,945"
3,마세라티 GranCabrio::GranCabrio MC,"4,935","1,915","1,380","2,945"
1,마세라티 GranTurismo::Gran Turismo,"4,880","1,850","1,355","2,945"
2,마세라티 GranTurismo::Gran Turismo Sport (MC auto Shift),"4,880","1,915","1,355","2,945"
3,마세라티 GranTurismo::Gran Turismo Sport (MC Shift),"4,880","1,915","1,355","2,945"
4,마세라티 GranTurismo::Gran Turismo MC Stradale,"4,935","1,915","1,345","2,945"
1,마세라티 Ghibli::V6 diesel,"4,970","1,945","1,455","3,000"
2,마세라티 Ghibli::V6,"4,970","1,945","1,455","3,000"
3,마세라티 Ghibli::V6 S Q4,"4,970","1,945","1,455","3,000"
1,마세라티 Quattroporte::3.0 diesel,"5,265","1,950","1,475","3,170"
2,마세라티 Quattroporte::S Q4,"5,265","1,950","1,475","3,170"
3,마세라티 Quattroporte::GTS Sport,"5,265","1,950","1,475","3,170"
4,마세라티 Quattroporte::GTS Luxury,"5,265","1,950","1,475","3,170"
1,폭스바겐 Passat::2.5 Gasoline,"4,870","1,835","1,485","2,803"
2,폭스바겐 Passat::2.0 TDI,"4,870","1,835","1,485","2,803"
1,미니 Countryman::COOPER D SE,"4,097","1,789","1,561","2,595"
2,미니 Countryman::COOPER D,"4,097","1,789","1,561","2,595"
3,미니 Countryman::COOPER D All4,"4,097","1,789","1,561","2,595"
4,미니 Countryman::COOPER SD,"4,110","1,789","1,561","2,595"
5,미니 Countryman::COOPER SD All4,"4,110","1,789","1,561","2,595"
6,미니 Countryman::1.6 COOPER JCW,"4,133","1,789","1,549","2,595"
1,미니 Coupe::COOPER,"3,728","1,683","1,378","2,467"
2,미니 Coupe::COOPER S,"3,734","1,683","1,384","2,467"
3,미니 Coupe::COOPER SD,"3,734","1,683","1,384","2,467"
4,미니 Coupe::COOPER JCW,"3,758","1,683","1,385","2,467"
1,미니 Roadster::COOPER,"3,728","1,683","1,384","2,467"
2,미니 Roadster::COOPER S,"3,734","1,683","1,390","2,467"
1,미니 Convertible::COOPER,"3,723","1,683","1,414","2,467"
2,미니 Convertible::COOPER S,"3,729","1,683","1,414","2,467"
1,미니 Clubman::COOPER,"3,961","1,683","1,426","2,547"
2,미니 Clubman::COOPER S,"3,961","1,683","1,432","2,547"
3,미니 Clubman::COOPER D,"3,961","1,683","1,426","2,467"
4,미니 Clubman::COOPER SD,"3,961","1,683","1,426","2,467"
1,미니 Paceman::COOPER D,"4,109","1,786","1,518","2,596"
2,미니 Paceman::COOPER D All4,"4,109","1,786","1,518","2,596"
3,미니 Paceman::COOPER SD,"4,115","1,786","1,522","2,596"
4,미니 Paceman::COOPER SD All4,"4,115","1,786","1,522","2,596"
1,볼보 S60::D2,"4,630","1,865","1,480","2,775"
2,볼보 S60::D4,"4,635","1,865","1,480","2,775"
3,볼보 S60::D5,"4,635","1,865","1,480","2,775"
4,볼보 S60::T5,"4,635","1,865","1,480","2,775"
1,볼보 S80::D2,"4,850","1,860","1,495","2,835"
2,볼보 S80::D4,"4,855","1,875","1,495","2,835"
3,볼보 S80::D4 Premium,"4,855","1,875","1,495","2,835"
4,볼보 S80::T5 Premium,"4,855","1,875","1,495","2,835"
5,볼보 S80::D5 INSCRIPTION,"4,855","1,875","1,495","2,835"
6,볼보 S80::T6 EXE,"4,855","1,875","1,495","2,835"
1,볼보 V40::D2 Standard,"4,370","1,800","1,440","2,645"
2,볼보 V40::D2,"4,370","1,800","1,440","2,645"
1,볼보 V60::D2,"4,630","1,865","1,480","2,775"
2,볼보 V60::D4 R-Design,"4,635","1,865","1,485","2,775"
1,볼보 XC60::D4,"4,645","1,890","1,715","2,775"
2,볼보 XC60::D5 Nivomat,"4,645","1,890","1,715","2,775"
3,볼보 XC60::D5 INSCRIPTION,"4,645","1,890","1,715","2,775"
4,볼보 XC60::T6 R-design,"4,645","1,890","1,715","2,775"
1,볼보 XC70::D4,"4,840","1,875","1,605","2,815"
2,볼보 XC70::D5 Nivomat,"4,840","1,875","1,605","2,815"
1,볼보 XC90::D5,"4,800","1,900","1,745","2,855"
2,볼보 XC90::D5 R-Design,"4,800","1,900","1,745","2,855"
1,BMW X6::30d Launch pkg xDrive,"4,909","1,989","1,702","2,933"
2,BMW X6::30d xDrive,"4,909","1,989","1,702","2,933"
3,BMW X6::40d xDrive,"4,909","1,989","1,702","2,933"
4,BMW X6::M50d,"4,909","1,989","1,702","2,933"
1,렉서스 NX::300h Supreme,"4,630","1,845","1,640","2,660"
2,렉서스 NX::300h Executive,"4,630","1,845","1,640","2,660"
1,기아 K7::2.4GDI 프레스티지,"4,970","1,850","1,475","2,845"
2,기아 K7::3.0GDI 프레스티지,"4,970","1,850","1,475","2,845"
3,기아 K7::3.3GDI 노블레스,"4,970","1,850","1,475","2,845"
1,기아 K7::3.0LPI 럭셔리,"4,970","1,850","1,475","2,845"
2,기아 K7::3.0LPI 프레스티지,"4,970","1,850","1,475","2,845"
1,기아 K7::3.0 LPI 디럭스,"4,970","1,850","1,475","2,845"
2,기아 K7::3.0 LPI 럭셔리,"4,970","1,850","1,475","2,845"
1,기아 K7 하이브리드::700h 럭셔리,"4,970","1,850","1,475","2,845"
2,기아 K7 하이브리드::700h 프레스티지,"4,970","1,850","1,475","2,845"
1,람보르기니 Gallardo::LP550-2 Spyder,"4,345","1,900","1,184","2,560"
2,람보르기니 Gallardo::LP560-4 Spyder,"4,345","1,900","1,184","2,560"
3,람보르기니 Gallardo::LP570-4 Performante Spyder,"4,345","1,900","1,165","2,560"
1,람보르기니 Aventador::LP700-4 Roadster, , , , 
1,포르쉐 911::Carrera,"4,491","1,808","1,299","2,450"
2,포르쉐 911::Carrera S,"4,491","1,808","1,292","2,450"
3,포르쉐 911::Carrera 4,"4,491","1,852","1,300","2,450"
4,포르쉐 911::Carrera 4S,"4,491","1,852","1,294","2,450"
5,포르쉐 911::Turbo,"4,506","1,880","1,292","2,450"
6,포르쉐 911::Turbo S,"4,506","1,880","1,296","2,450"
1,포르쉐 911::Targa 4,"4,491","1,852","1,291","2,450"
2,포르쉐 911::Targa 4S,"4,491","1,852","1,291","2,450"
1,포르쉐 918 Spyder::4.6 Hybrid,"4,643","1,940","1,167","2,730"
1,Galue::3.7,"4,840","1,900","1,400","2,720"
1,Orochi::3.4,"4,560","2,035","1,180","2,600"
1,Himiko::2.0,"4,585","1,725","1,255","3,030"
1,한국GM 다마스::5인승 Libig,"3,485","1,400","1,920","1,840"
2,한국GM 다마스::5인승 SUPER,"3,485","1,400","1,920","1,840"
1,한국GM 다마스::2인승 판넬밴 DLX,"3,485","1,400","1,920","1,840"
2,한국GM 다마스::2인승 판넬밴 SUPER,"3,485","1,400","1,920","1,840"
1,한국GM 라보::일반형 STD,"3,235","1,400","1,800","1,840"
2,한국GM 라보::일반형 DLX,"3,235","1,400","1,800","1,840"
3,한국GM 라보::롱카고 DLX,"3,495","1,400","1,800","1,840"
4,한국GM 라보::롱카고 SUPER,"3,495","1,400","1,800","1,840"
1,한국GM 라보::보냉탑차 일반형,0.8 LPGi,796,"43 / 5,000","6.7 / 4,000"
2,한국GM 라보::내장탑차 롱카고,0.8 LPGi,796,"43 / 5,000","6.7 / 4,000"
3,한국GM 라보::탑차 롱카고,0.8 LPGi,796,"43 / 5,000","6.7 / 4,000"
4,한국GM 라보::접이식탑차 롱카고,0.8 LPGi,796,"43 / 5,000","6.7 / 4,000"
1,기아 쏘렌토::디럭스 (5인승),"4,780","1,890","1,685","2,780"
2,기아 쏘렌토::럭셔리 (5인승),"4,780","1,890","1,685","2,780"
3,기아 쏘렌토::프레스티지 (5인승),"4,780","1,890","1,690","2,780"
4,기아 쏘렌토::프레스티지 (7인승),"4,780","1,890","1,690","2,780"
5,기아 쏘렌토::노블레스 (5인승),"4,780","1,890","1,690","2,780"
6,기아 쏘렌토::노블레스 (7인승),"4,780","1,890","1,690","2,780"
7,기아 쏘렌토::노블레스 스페셜 (5인승),"4,780","1,890","1,690","2,780"
8,기아 쏘렌토::노블레스 스페셜 (7인승),"4,780","1,890","1,690","2,780"
1,쉐보레 올란도::LS 고급형,"4,665","1,835","1,635","2,760"
2,쉐보레 올란도::LT 프리미엄,"4,665","1,835","1,635","2,760"
3,쉐보레 올란도::LT 세이프티,"4,665","1,835","1,635","2,760"
4,쉐보레 올란도::LTZ 프리미엄,"4,665","1,835","1,635","2,760"
5,쉐보레 올란도::LTZ 세이프티,"4,665","1,835","1,635","2,760"
6,쉐보레 올란도::플래티넘 패키지,"4,665","1,835","1,635","2,760"
7,쉐보레 올란도::캠퍼 패키지,"4,665","1,835","1,635","2,760"
1,쉐보레 올란도::LS 고급형,"4,665","1,835","1,635","2,760"
2,쉐보레 올란도::LT 프리미엄,"4,665","1,835","1,635","2,760"
3,쉐보레 올란도::LT 세이프티,"4,665","1,835","1,635","2,760"
4,쉐보레 올란도::LTZ 프리미엄,"4,665","1,835","1,635","2,760"
5,쉐보레 올란도::LTZ 세이프티,"4,665","1,835","1,635","2,760"
6,쉐보레 올란도::플래티넘 패키지,"4,665","1,835","1,635","2,760"
7,쉐보레 올란도::캠퍼 패키지,"4,665","1,835","1,635","2,760"
1,쉐보레 올란도::LS,"4,665","1,635","1,835","2,760"
2,쉐보레 올란도::디럭스팩,"4,665","1,635","1,835","2,760"
1,현대 쏘나타(YF)::LPi Style,"4,820","1,835","1,470","2,795"
2,현대 쏘나타(YF)::LPi Style,"4,820","1,835","1,470","2,795"
3,현대 쏘나타(YF)::LPi Modern,"4,820","1,835","1,470","2,795"
1,기아 카니발::럭셔리 9인승,"5,115","1,985","2,040","3,060"
2,기아 카니발::럭셔리 11인승,"5,115","1,985","2,040","3,060"
1,볼보 V40::D2,"4,370","1,800","1,440","2,645"
2,볼보 V40::D2 Premium,"4,370","1,800","1,440","2,645"
1,볼보 V60::D2,"4,630","1,865","1,480","2,775"
2,볼보 V60::D4 R-Design,"4,635","1,865","1,485","2,775"
1,볼보 S60::T5,"4,635","1,865","1,480","2,775"
2,볼보 S60::T5 R-Design,"4,635","1,865","1,480","2,775"
3,볼보 S60::T6 R-Design,"4,635","1,865","1,480","2,775"
4,볼보 S60::D2,"4,630","1,865","1,480","2,775"
5,볼보 S60::D4,"4,635","1,865","1,480","2,775"
1,볼보 XC60::D5,"4,645","1,890","1,715","2,775"
2,볼보 XC60::D5 INSCRIPTION,"4,645","1,890","1,715","2,775"
3,볼보 XC60::T6 R-design,"4,645","1,890","1,715","2,775"
1,BMW X3::20d xLine Light Pkg xDrive,"4,657","1,881","1,678","2,810"
2,BMW X3::20d xLine xDrive,"4,657","1,881","1,678","2,810"
3,BMW X3::30d xDrive,"4,657","1,881","1,678","2,810"
4,BMW X3::30d M Sport Package xDrive,"4,657","1,881","1,678","2,810"
1,재규어 F-Type::3.0SC,"4,470","1,923","1,309","2,622"
2,재규어 F-Type::3.0SC S,"4,470","1,923","1,309","2,622"
3,재규어 F-Type::5.0SC R,"4,470","1,923","1,321","2,622"
1,재규어 F-Type::3.0SC,"4,470","1,923","1,308","2,622"
2,재규어 F-Type::3.0SC S,"4,470","1,923","1,308","2,622"
3,재규어 F-Type::5.0SC S,"4,470","1,923","1,319","2,622"
1,아우디 A3::25 TDI,"4,456","1,796","1,416","2,637"
2,아우디 A3::35 TDI Dynamic,"4,456","1,796","1,416","2,637"
3,아우디 A3::35 TFSI Dynamic,"4,456","1,796","1,416","2,637"
1,한국GM 알페온::CL240 프리미엄,"4,995","1,860","1,510","2,837"
2,한국GM 알페온::EL240 디럭스,"4,995","1,860","1,510","2,837"
3,한국GM 알페온::EL240 프리미엄,"4,995","1,860","1,510","2,837"
4,한국GM 알페온::CL300 디럭스,"4,995","1,860","1,510","2,837"
5,한국GM 알페온::CL300 프리미엄,"4,995","1,860","1,510","2,837"
6,한국GM 알페온::EL300 슈프림 블랙,"4,995","1,860","1,510","2,837"
7,한국GM 알페온::EL300 슈프림,"4,995","1,860","1,510","2,837"
1,한국GM 알페온::EL240H (eAssist) 프리미엄,"4,995","1,510","1,860","2,837"
1,기아 쏘렌토::럭셔리 (5인승),"4,780","1,890","1,685","2,780"
2,기아 쏘렌토::프레스티지 (5인승),"4,780","1,890","1,690","2,780"
3,기아 쏘렌토::프레스티지 (7인승),"4,780","1,890","1,690","2,780"
4,기아 쏘렌토::노블레스 (5인승),"4,780","1,890","1,690","2,780"
5,기아 쏘렌토::노블레스 (7인승),"4,780","1,890","1,690","2,780"
6,기아 쏘렌토::노블레스 스페셜 (5인승),"4,780","1,890","1,690","2,780"
7,기아 쏘렌토::노블레스 스페셜 (7인승),"4,780","1,890","1,690","2,780"
1,기아 쏘렌토::프레스티지 (5인승),"4,780","1,890","1,690","2,780"
2,기아 쏘렌토::프레스티지 (7인승),"4,780","1,890","1,690","2,780"
3,기아 쏘렌토::노블레스 (5인승),"4,780","1,890","1,690","2,780"
4,기아 쏘렌토::노블레스 (7인승),"4,780","1,890","1,690","2,780"
5,기아 쏘렌토::노블레스 스페셜 (5인승),"4,780","1,890","1,690","2,780"
6,기아 쏘렌토::노블레스 스페셜 (7인승),"4,780","1,890","1,690","2,780"
1,기아 쏘렌토::프레스티지 (5인승),"4,780","1,890","1,690","2,780"
2,기아 쏘렌토::프레스티지 (7인승),"4,780","1,890","1,690","2,780"
3,기아 쏘렌토::노블레스 (5인승),"4,780","1,890","1,690","2,780"
4,기아 쏘렌토::노블레스 (7인승),"4,780","1,890","1,690","2,780"
5,기아 쏘렌토::노블레스 스페셜 (5인승),"4,780","1,890","1,690","2,780"
6,기아 쏘렌토::노블레스 스페셜 (7인승),"4,780","1,890","1,690","2,780"
1,르노삼성 SM3 Z.E.::RE,"4,750","1,810","1,460","2,700"
1,아우디 A4::30 TDI,"4,701","1,826","1,427","2,808"
2,아우디 A4::30 TDI Dynamic,"4,701","1,826","1,427","2,808"
3,아우디 A4::35 TDI Quattro,"4,701","1,826","1,427","2,808"
4,아우디 A4::35 TDI Quattro Dynamic,"4,701","1,826","1,427","2,808"
5,아우디 A4::35 TDI Quattro Prestige,"4,701","1,826","1,427","2,808"
6,아우디 A4::40 TFSI Quattro Dynamic,"4,701","1,826","1,427","2,808"
7,아우디 A4::40 TFSI Quattro Prestige,"4,701","1,826","1,427","2,808"
1,아우디 A4::S4 3.0 TFSi Quattro,"4,716","1,826","1,406","2,811"
1,아우디 A5::35 TDI Quattro,"4,712","1,854","1,391","2,810"
2,아우디 A5::35 TDI Quattro Dynamic,"4,712","1,854","1,391","2,810"
1,아우디 A5::35 TFSi Quattro,"4,626","1,854","1,372","2,751"
1,아우디 A5::35 TFSi Quattro,"4,626","1,854","1,383","2,751"
1,아우디 A5::RS5 4.2 FSi Quattro,"4,649","1,860","1,366","2,751"
2,아우디 A5::RS5 4.2 FSi Quattro Exclusive,"4,649","1,860","1,366","2,751"
1,아우디 A6::35 TDI,"4,915","1,874","1,455","2,912"
2,아우디 A6::35 TDI Dynamic,"4,915","1,874","1,455","2,912"
3,아우디 A6::40 TFSi Quattro Dynamic,"4,915","1,874","1,455","2,912"
4,아우디 A6::50 TFSi Quattro,"4,915","1,874","1,455","2,912"
5,아우디 A6::50 TFSi Quattro Dynamic,"4,915","1,874","1,455","2,912"
6,아우디 A6::45 TDi Quattro,"4,915","1,874","1,455","2,912"
7,아우디 A6::45 TDi Quattro Dynamic,"4,915","1,874","1,455","2,912"
1,아우디 A6::S6 4.0 TFSi Quattro,"4,931","1,874","1,440","2,912"
1,아우디 A7::50 TFSi Quattro,"4,969","1,911","1,420","2,914"
2,아우디 A7::50 TFSi Quattro Dynamic,"4,969","1,911","1,420","2,914"
3,아우디 A7::50 TFSi Quattro Prestige,"4,969","1,911","1,420","2,914"
4,아우디 A7::45 TDi Quattro,"4,969","1,911","1,420","2,914"
5,아우디 A7::45 TDi Quattro Dynamic,"4,969","1,911","1,420","2,914"
6,아우디 A7::55 TDI Quattro Dynamic,"4,969","1,911","1,420","2,914"
7,아우디 A7::55 TDI Quattro Prestige,"4,969","1,911","1,420","2,914"
1,아우디 A7::4.0 TFSi Quattro,"4,980","1,911","1,408","2,914"
1,아우디 A7::4.0 TFSI quattro,"5,012","1,911","1,419","2,915"
1,아우디 Q3::30 TDi Quattro (140hp), , , , 
2,아우디 Q3::35 TDi Quattro, , , , 
3,아우디 Q3::35 TDi Quattro Prestige, , , , 
1,아우디 Q5::35 TDI Quattro, , , , 
2,아우디 Q5::35 TDI Quattro Dynamic, , , , 
3,아우디 Q5::45 TDI Quattro, , , , 
4,아우디 Q5::45 TDI Quattro Dynamic, , , , 
5,아우디 Q5::45 TDI quattro Off-road Edition, , , , 
1,아우디 Q5::3.0 TDI Quattro, , , , 
1,아우디 Q7::35 TDi Quattro, , , , 
2,아우디 Q7::35 TDi Quattro Dynamic, , , , 
3,아우디 Q7::35 TDi Quattro Off road style, , , , 
4,아우디 Q7::45 TDi Quattro Prestige, , , , 
1,아우디 R8::5.2 FSI plus, , , , 
2,아우디 R8::5.2 FSI plus Exclusive, , , , 
1,아우디 R8::5.2 FSI, , , , 
2,아우디 R8::5.2 FSI Exclusive, , , , 
1,아우디 A3::2.0 TFSI quattro,"4,469","1,796","1,392","2,631"
1,현대 LF쏘나타::Style,"4,855","1,865","1,475","2,805"
2,현대 LF쏘나타::Style,"4,855","1,865","1,475","2,805"
3,현대 LF쏘나타::Modern,"4,855","1,865","1,475","2,805"
4,현대 LF쏘나타::Premium,"4,855","1,865","1,475","2,805"
1,쉐보레 스파크::승용밴,"3,595","1,595","1,520","2,375"
2,쉐보레 스파크::승용밴,"3,595","1,595","1,520","2,375"
3,쉐보레 스파크::L,"3,595","1,595","1,520","2,375"
4,쉐보레 스파크::L,"3,595","1,595","1,520","2,375"
5,쉐보레 스파크::LS,"3,595","1,595","1,520","2,375"
6,쉐보레 스파크::LS,"3,595","1,595","1,520","2,375"
7,쉐보레 스파크::LS+,"3,595","1,595","1,520","2,375"
8,쉐보레 스파크::LS+,"3,595","1,595","1,520","2,375"
9,쉐보레 스파크::LT,"3,595","1,595","1,520","2,375"
10,쉐보레 스파크::LT,"3,595","1,595","1,520","2,375"
11,쉐보레 스파크::팝,"3,595","1,595","1,520","2,375"
12,쉐보레 스파크::팝,"3,595","1,595","1,520","2,375"
13,쉐보레 스파크::비트,"3,595","1,595","1,520","2,375"
14,쉐보레 스파크::비트,"3,595","1,595","1,520","2,375"
1,쉐보레 스파크::승용밴,"3,595","1,595","1,520","2,375"
2,쉐보레 스파크::승용밴,"3,595","1,595","1,520","2,375"
3,쉐보레 스파크::L,"3,595","1,595","1,520","2,375"
4,쉐보레 스파크::L,"3,595","1,595","1,520","2,375"
5,쉐보레 스파크::LS+,"3,595","1,595","1,520","2,375"
6,쉐보레 스파크::LS+,"3,595","1,595","1,520","2,375"
7,쉐보레 스파크::LT,"3,595","1,595","1,520","2,375"
